,rank,bib,name,country,sex,division,divisionType,finDivPos,finSexPos,finOvrPos,isDNF,swimLegTime,swimNetTime,t1LegTime,t1NetTime,bikeLegTime,bikeNetTime,t2LegTime,t2NetTime,finishLegTime,finishNetTime
816,817.0,1026,Yiqiao Xing,CHN,M,M35-39,AG,109.0,663.0,728.0,False,00:44:30.269,00:44:30.269,00:12:55.222,00:57:25.491,02:54:45.945,03:52:11.436,00:09:49.453,04:02:00.889,02:00:27.561,06:02:28.45
817,818.0,1316,Juan Pablo Bohorquez Ordenes,CHI,M,M30-34,AG,112.0,664.0,729.0,False,00:40:00.803,00:40:00.803,00:08:38.567,00:48:39.37,03:02:39.45,03:51:18.82,00:05:21.203,03:56:40.023,02:05:52.436,06:02:32.459
818,819.0,950,Alejandro Becerra Soto,CHI,M,M35-39,AG,110.0,665.0,730.0,False,00:43:02.815,00:43:02.815,00:05:16.251,00:48:19.066,03:15:39.519,04:03:58.585,00:04:16.778,04:08:15.363,01:54:42.682,06:02:58.045
819,820.0,996,Rafael Lira,CHI,M,M55-59,AG,23.0,666.0,731.0,False,00:42:56.433,00:42:56.433,00:09:24.465,00:52:20.898,02:51:39.914,03:44:00.812,00:06:12.066,03:50:12.878,02:13:10.511,06:03:23.389
820,821.0,310,Cristian Calderon Albornoz,CHI,M,M50-54,AG,78.0,667.0,732.0,False,00:46:09.85,00:46:09.85,00:06:43.864,00:52:53.714,02:51:25.164,03:44:18.878,00:04:40.743,03:48:59.621,02:14:50.94,06:03:50.561
821,822.0,1675,Team Casitos,CHI,MF,MFRelay,RELAY,22.0,22.0,61.0,False,00:51:38.431,00:51:38.431,00:05:02.842,00:56:41.273,02:58:09.433,03:54:50.706,00:03:02.856,03:57:53.562,02:06:04.518,06:03:58.08
822,823.0,309,Veronica Brañes,CHI,F,F40-44,AG,15.0,66.0,733.0,False,00:37:58.06,00:37:58.06,00:05:35.955,00:43:34.015,02:14:35.32,02:58:09.335,00:50:57.957,03:49:07.292,02:14:52.276,06:03:59.568
823,824.0,1336,Rafael Moraes,BRA,M,M45-49,AG,111.0,668.0,734.0,False,00:45:26.943,00:45:26.943,00:07:57.103,00:53:24.046,02:53:20.156,03:46:44.202,00:04:42.243,03:51:26.445,02:12:40.596,06:04:07.041
824,825.0,944,Marcelo Tondreau Casanova,CHI,M,M55-59,AG,24.0,669.0,735.0,False,00:39:56.008,00:39:56.008,00:07:42.522,00:47:38.53,02:52:47.184,03:40:25.714,00:04:43.274,03:45:08.988,02:19:00.174,06:04:09.162
825,826.0,682,Guillermo Coilla,CHI,M,M25-29,AG,63.0,670.0,736.0,False,00:45:38.598,00:45:38.598,00:06:32.717,00:52:11.315,02:44:05.254,03:36:16.569,00:05:17.539,03:41:34.108,02:22:36.901,06:04:11.009
826,827.0,1132,Alfredo Fonts Mendoza,PER,M,M35-39,AG,111.0,671.0,737.0,False,00:44:00.906,00:44:00.906,00:08:12.441,00:52:13.347,03:13:59.777,04:06:13.124,00:05:47.785,04:12:00.909,01:52:14.776,06:04:15.685
827,828.0,482,Piero Capponi,CHI,M,M40-44,AG,137.0,672.0,738.0,False,00:34:21.556,00:34:21.556,00:07:53.736,00:42:15.292,02:51:18.355,03:33:33.647,00:06:53.934,03:40:27.581,02:24:07.479,06:04:35.06
828,829.0,594,Alfonso Bahamondes,CHI,M,M40-44,AG,138.0,673.0,739.0,False,00:38:38.287,00:38:38.287,00:07:40.403,00:46:18.69,02:54:14.653,03:40:33.343,00:06:11.773,03:46:45.116,02:17:52.819,06:04:37.935
829,830.0,818,Matias Ivan Gertie,ARG,M,M45-49,AG,112.0,674.0,740.0,False,00:38:23.195,00:38:23.195,00:06:54.058,00:45:17.253,03:03:14.102,03:48:31.355,00:07:31.722,03:56:03.077,02:08:39.694,06:04:42.771
830,831.0,1068,Juan Pablo Villegas Trejo,CHI,M,M45-49,AG,113.0,675.0,741.0,False,00:42:23.407,00:42:23.407,00:06:17.936,00:48:41.343,02:48:07.418,03:36:48.761,00:04:45.172,03:41:33.933,02:23:10.045,06:04:43.978
831,832.0,140,Anabel Molina,ARG,F,F40-44,AG,16.0,67.0,742.0,False,00:41:59.406,00:41:59.406,00:05:09.804,00:47:09.21,03:08:20.891,03:55:30.101,00:03:49.996,03:59:20.097,02:05:29.104,06:04:49.201
832,833.0,412,Jessica Simoni,ARG,F,F40-44,AG,17.0,68.0,743.0,False,00:43:06.772,00:43:06.772,00:06:29.278,00:49:36.05,03:05:17.114,03:54:53.164,00:05:10.687,04:00:03.851,02:04:53.042,06:04:56.893
833,834.0,426,Fernando Araneda Brito,CHI,M,M50-54,AG,79.0,676.0,744.0,False,00:37:44.088,00:37:44.088,00:04:41.762,00:42:25.85,02:58:10.516,03:40:36.366,00:04:32.172,03:45:08.538,02:19:49.584,06:04:58.122
834,835.0,585,Francisco Silberberg,CHI,M,M45-49,AG,114.0,677.0,745.0,False,00:37:23.265,00:37:23.265,00:07:18.437,00:44:41.702,02:53:01.781,03:37:43.483,00:11:14.953,03:48:58.436,02:16:26.432,06:05:24.868
835,836.0,1255,Felipe Hernandez,CHI,M,M30-34,AG,113.0,678.0,746.0,False,00:43:36.502,00:43:36.502,00:07:08.81,00:50:45.312,03:03:35.195,03:54:20.507,00:06:42.746,04:01:03.253,02:04:49.288,06:05:52.541
836,837.0,1382,Juan Arrasate,CHI,M,M70-74,AG,1.0,679.0,747.0,False,00:42:32.732,00:42:32.732,00:07:25.634,00:49:58.366,02:58:40.977,03:48:39.343,00:05:24.273,03:54:03.616,02:11:49.964,06:05:53.58
837,838.0,1499,Emilce Grosso,ARG,F,F35-39,AG,21.0,69.0,748.0,False,00:43:20.798,00:43:20.798,00:05:58.826,00:49:19.624,03:08:28.234,03:57:47.858,00:13:21.645,04:11:09.503,01:54:47.342,06:05:56.845
838,839.0,1500,Boris Gómez,CHI,M,M40-44,AG,139.0,680.0,749.0,False,00:43:18.276,00:43:18.276,00:06:28.586,00:49:46.862,02:57:53.942,03:47:40.804,00:04:59.855,03:52:40.659,02:13:33.448,06:06:14.107
839,840.0,1213,Fabian Ortega,CHI,M,M40-44,AG,140.0,681.0,750.0,False,01:02:17.948,01:02:17.948,00:05:52.578,01:08:10.526,02:49:23.785,03:57:34.311,00:05:12.203,04:02:46.514,02:03:35.085,06:06:21.599
840,841.0,1003,Claudio Ramirez de Arellano Melo,CHI,M,M50-54,AG,80.0,682.0,751.0,False,00:44:57.606,00:44:57.606,00:05:30.143,00:50:27.749,02:53:33.149,03:44:00.898,00:06:10.664,03:50:11.562,02:16:10.166,06:06:21.728
841,842.0,925,Rodrigo Villegas Trejo,CHI,M,M50-54,AG,81.0,683.0,752.0,False,00:51:00.057,00:51:00.057,00:06:14.165,00:57:14.222,02:46:12.39,03:43:26.612,00:10:07.125,03:53:33.737,02:12:48.468,06:06:22.205
842,843.0,997,Denisse V.,CHI,F,F45-49,AG,6.0,70.0,753.0,False,00:41:54.618,00:41:54.618,00:06:16.893,00:48:11.511,03:02:02.078,03:50:13.589,00:05:14.804,03:55:28.393,02:11:03.104,06:06:31.497
843,844.0,1671,Team People On the Move,CHI,MF,MFRelay,RELAY,23.0,23.0,62.0,False,00:29:33.124,00:29:33.124,00:04:07.457,00:33:40.581,02:57:28.301,03:31:08.882,00:02:26.027,03:33:34.909,02:33:15.421,06:06:50.33
844,845.0,98,Andres Silva,CHI,M,M55-59,AG,25.0,684.0,754.0,False,00:45:20.328,00:45:20.328,00:05:58.495,00:51:18.823,02:46:54.016,03:38:12.839,00:04:04.503,03:42:17.342,02:24:37.542,06:06:54.884
845,846.0,462,Danilo Garreton Arratia,CHI,M,M30-34,AG,114.0,685.0,755.0,False,00:49:28.253,00:49:28.253,00:05:52.313,00:55:20.566,02:47:45.691,03:43:06.257,00:04:27.488,03:47:33.745,02:19:25.327,06:06:59.072
846,847.0,1089,Roberto Hueche Urrutia,CHI,M,M35-39,AG,112.0,686.0,756.0,False,00:44:12.01,00:44:12.01,00:05:45.129,00:49:57.139,02:58:29.375,03:48:26.514,00:08:22.106,03:56:48.62,02:10:18.748,06:07:07.368
847,848.0,1247,Juan Pablo Politis,CHI,M,M30-34,AG,115.0,687.0,757.0,False,00:43:22.765,00:43:22.765,00:05:56.59,00:49:19.355,02:59:04.973,03:48:24.328,00:04:55.496,03:53:19.824,02:13:49.482,06:07:09.306
848,849.0,1444,Carolina Callejas,CHI,F,F40-44,AG,18.0,71.0,758.0,False,00:46:58.10,00:46:58.10,00:05:47.618,00:52:45.718,03:11:56.738,04:04:42.456,00:03:55.402,04:08:37.858,01:58:32.507,06:07:10.365
849,850.0,1603,Team Team Tri Angol,CHI,M,MRelay,RELAY,35.0,35.0,63.0,False,01:00:16.019,01:00:16.019,00:04:11.344,01:04:27.363,02:45:26.468,03:49:53.831,00:02:35.117,03:52:28.948,02:14:45.683,06:07:14.631
850,851.0,72,Christopher Fullerton,CHI,M,M45-49,AG,115.0,688.0,759.0,False,00:39:17.356,00:39:17.356,00:05:39.167,00:44:56.523,02:47:56.128,03:32:52.651,00:04:16.536,03:37:09.187,02:30:13.35,06:07:22.537
851,852.0,85,Sergio Eduardo Muract,ARG,M,M50-54,AG,82.0,689.0,760.0,False,00:35:58.929,00:35:58.929,00:07:04.996,00:43:03.925,03:27:15.039,04:10:18.964,00:05:01.051,04:15:20.015,01:52:06.236,06:07:26.251
852,853.0,1461,Juan Enrique Becker Oltra,CHI,M,M45-49,AG,116.0,690.0,761.0,False,00:48:34.012,00:48:34.012,00:05:49.722,00:54:23.734,02:55:29.964,03:49:53.698,00:04:15.86,03:54:09.558,02:13:17.502,06:07:27.06
853,854.0,61,Roberto Azevedo Jr,BRA,M,M70-74,AG,2.0,691.0,762.0,False,00:43:00.516,00:43:00.516,00:08:28.441,00:51:28.957,02:46:19.546,03:37:48.503,00:05:40.754,03:43:29.257,02:24:05.671,06:07:34.928
854,855.0,675,Diego Tarud,CHI,M,M30-34,AG,116.0,692.0,763.0,False,00:46:07.594,00:46:07.594,00:07:56.784,00:54:04.378,02:46:38.597,03:40:42.975,00:06:19.973,03:47:02.948,02:20:41.983,06:07:44.931
855,856.0,776,Pedro Gortaris,CHI,M,M30-34,AG,117.0,693.0,764.0,False,00:52:07.11,00:52:07.11,00:05:37.518,00:57:44.628,02:56:16.606,03:54:01.234,00:10:10.941,04:04:12.175,02:03:37.721,06:07:49.896
856,857.0,1125,Renata de Oliveira Valentim,BRA,F,F35-39,AG,22.0,72.0,765.0,False,00:40:16.292,00:40:16.292,00:06:03.25,00:46:19.542,03:13:17.622,03:59:37.164,00:04:46.414,04:04:23.578,02:03:38.33,06:08:01.908
857,858.0,879,Arturo Cavagnaro,CHI,M,M40-44,AG,141.0,694.0,766.0,False,00:47:05.307,00:47:05.307,00:05:41.798,00:52:47.105,02:58:59.914,03:51:47.019,00:04:58.93,03:56:45.949,02:11:23.951,06:08:09.90
858,859.0,754,Nicolás Mollenhauer,CHI,M,M35-39,AG,113.0,695.0,767.0,False,00:48:25.345,00:48:25.345,00:08:01.756,00:56:27.101,03:14:26.121,04:10:53.222,00:05:30.602,04:16:23.824,01:51:46.662,06:08:10.486
859,860.0,1394,Francisco Silva,CHI,M,M50-54,AG,83.0,696.0,768.0,False,00:45:43.89,00:45:43.89,00:06:07.246,00:51:51.136,02:57:15.668,03:49:06.804,00:04:54.39,03:54:01.194,02:14:11.952,06:08:13.146
860,861.0,840,Michael Hernandez,CHI,M,M35-39,AG,114.0,697.0,769.0,False,00:42:03.472,00:42:03.472,00:08:15.301,00:50:18.773,03:07:13.00,03:57:31.773,00:06:14.812,04:03:46.585,02:04:29.124,06:08:15.709
861,862.0,452,Frank Keller,NOR,M,M45-49,AG,117.0,698.0,770.0,False,00:44:36.424,00:44:36.424,00:13:18.692,00:57:55.116,03:07:21.426,04:05:16.542,00:06:35.125,04:11:51.667,01:56:29.745,06:08:21.412
862,863.0,764,Guillermo Mauricio Richards Hormazabal,CHI,M,M55-59,AG,26.0,699.0,771.0,False,00:45:14.744,00:45:14.744,00:07:42.627,00:52:57.371,02:39:32.359,03:32:29.73,00:06:15.672,03:38:45.402,02:29:48.694,06:08:34.096
863,864.0,584,Yanina Silva,ARG,F,F35-39,AG,23.0,73.0,772.0,False,00:51:15.26,00:51:15.26,00:06:54.34,00:58:09.60,02:57:21.934,03:55:31.534,00:06:10.828,04:01:42.362,02:07:09.131,06:08:51.493
864,865.0,716,Gustavo Adolfo Pizarro Cofré,CHI,M,M30-34,AG,118.0,700.0,773.0,False,00:48:14.075,00:48:14.075,00:06:25.932,00:54:40.007,03:07:00.961,04:01:40.968,00:06:18.316,04:07:59.284,02:01:04.104,06:09:03.388
865,866.0,930,Rafael Taramelli,BRA,M,M35-39,AG,115.0,701.0,774.0,False,00:47:36.216,00:47:36.216,00:07:16.342,00:54:52.558,02:56:02.07,03:50:54.628,00:07:01.41,03:57:56.038,02:11:08.139,06:09:04.177
866,867.0,545,Matías Machuca,ARG,M,M30-34,AG,119.0,702.0,775.0,False,00:32:49.721,00:32:49.721,00:06:24.837,00:39:14.558,03:03:23.883,03:42:38.441,00:06:11.097,03:48:49.538,02:20:15.468,06:09:05.006
867,868.0,853,Jose Ignacio Perez Ortigosa,CHI,M,M30-34,AG,120.0,703.0,776.0,False,00:41:10.263,00:41:10.263,00:05:59.642,00:47:09.905,02:50:51.422,03:38:01.327,00:03:53.086,03:41:54.413,02:27:20.01,06:09:14.423
868,869.0,611,Javiera Abarca Mesa,CHI,F,F30-34,AG,13.0,74.0,777.0,False,00:40:13.331,00:40:13.331,00:05:48.457,00:46:01.788,03:02:09.676,03:48:11.464,00:04:54.582,03:53:06.046,02:16:19.291,06:09:25.337
869,870.0,1568,Esperanza Cerda Díaz,CHI,F,F18-24,AG,4.0,75.0,778.0,False,00:36:48.748,00:36:48.748,00:05:02.922,00:41:51.67,02:56:11.852,03:38:03.522,00:14:32.656,03:52:36.178,02:16:50.104,06:09:26.282
870,871.0,1611,Team Magma Puro,CHI,MF,MFRelay,RELAY,24.0,24.0,64.0,False,00:36:11.408,00:36:11.408,00:04:01.591,00:40:12.999,03:04:13.785,03:44:26.784,00:02:40.754,03:47:07.538,02:22:20.166,06:09:27.704
871,872.0,1357,Ximena Moncada,COL,F,F30-34,AG,14.0,76.0,779.0,False,00:50:13.881,00:50:13.881,00:06:53.149,00:57:07.03,03:01:33.176,03:58:40.206,00:07:34.031,04:06:14.237,02:03:21.651,06:09:35.888
872,873.0,604,Andres Astaburuaga,CHI,M,M45-49,AG,118.0,704.0,780.0,False,00:37:57.279,00:37:57.279,00:08:00.724,00:45:58.003,02:49:34.922,03:35:32.925,00:04:45.633,03:40:18.558,02:29:27.596,06:09:46.154
873,874.0,1359,Sixto Enrique Gallegos Gutiérrez,CHI,M,M35-39,AG,116.0,705.0,781.0,False,00:41:19.246,00:41:19.246,00:05:30.781,00:46:50.027,03:09:26.777,03:56:16.804,00:04:20.215,04:00:37.019,02:09:10.815,06:09:47.834
874,875.0,1508,José Tomás Corvalán Bobadilla,CHI,M,M30-34,AG,121.0,706.0,782.0,False,00:47:06.091,00:47:06.091,00:07:29.334,00:54:35.425,03:03:58.148,03:58:33.573,00:06:46.262,04:05:19.835,02:04:33.018,06:09:52.853
875,876.0,76,Guillermo Andrés Gómez Cerda,CHI,M,M45-49,AG,119.0,707.0,783.0,False,00:42:05.281,00:42:05.281,00:06:15.492,00:48:20.773,03:04:52.121,03:53:12.894,00:04:49.82,03:58:02.714,02:11:54.772,06:09:57.486
876,877.0,1431,Alejandra Acuña,CHI,F,F55-59,AG,4.0,77.0,784.0,False,00:46:18.768,00:46:18.768,00:06:55.598,00:53:14.366,02:57:59.246,03:51:13.612,00:09:25.965,04:00:39.577,02:09:28.096,06:10:07.673
877,878.0,1302,Victor Feitosa Lourenço,BRA,M,M25-29,AG,64.0,708.0,785.0,False,00:33:18.637,00:33:18.637,00:06:17.643,00:39:36.28,03:12:40.855,03:52:17.135,00:04:37.067,03:56:54.202,02:13:15.135,06:10:09.337
878,879.0,533,Nicolas Castro Gaete,CHI,M,M35-39,AG,117.0,709.0,786.0,False,00:37:29.525,00:37:29.525,00:07:45.967,00:45:15.492,02:54:00.414,03:39:15.906,00:05:31.761,03:44:47.667,02:25:24.069,06:10:11.736
879,880.0,770,Victor Volante,CHI,M,M45-49,AG,120.0,710.0,787.0,False,00:42:15.875,00:42:15.875,00:11:58.151,00:54:14.026,02:53:17.316,03:47:31.342,00:11:49.004,03:59:20.346,02:10:53.565,06:10:13.911
880,881.0,534,Euler Teixeira Filho,BRA,M,M60-64,AG,10.0,711.0,788.0,False,00:45:42.926,00:45:42.926,00:06:31.765,00:52:14.691,02:45:29.339,03:37:44.03,00:04:30.227,03:42:14.257,02:28:01.256,06:10:15.513
881,882.0,701,Patricio Delgado,CHI,M,M45-49,AG,121.0,712.0,789.0,False,00:44:17.413,00:44:17.413,00:06:41.996,00:50:59.409,02:57:30.082,03:48:29.491,00:05:40.274,03:54:09.765,02:16:11.514,06:10:21.279
882,883.0,685,Sergio Toro,CHI,M,M30-34,AG,122.0,713.0,790.0,False,00:44:18.209,00:44:18.209,00:05:16.267,00:49:34.476,02:58:42.641,03:48:17.117,00:08:30.617,03:56:47.734,02:13:42.87,06:10:30.604
883,884.0,1047,Nancy Salazar Vasquez,CHI,F,F40-44,AG,19.0,78.0,791.0,False,00:51:36.057,00:51:36.057,00:08:11.571,00:59:47.628,03:06:29.094,04:06:16.722,00:07:43.066,04:13:59.788,01:56:38.674,06:10:38.462
884,885.0,985,Eduardo Alejandro Rioseco Carvallo,CHI,M,M35-39,AG,118.0,714.0,792.0,False,00:44:28.257,00:44:28.257,00:07:22.719,00:51:50.976,03:03:16.176,03:55:07.152,00:03:54.00,03:59:01.152,02:11:38.838,06:10:39.99
885,886.0,1627,Team Las Chicas Nice,CHI,F,FRelay,RELAY,6.0,6.0,65.0,False,00:39:25.038,00:39:25.038,00:04:16.691,00:43:41.729,03:21:40.75,04:05:22.479,00:03:03.785,04:08:26.264,02:02:20.718,06:10:46.982
886,887.0,1451,Francisco Becker,CHI,M,M55-59,AG,27.0,715.0,793.0,False,00:45:57.754,00:45:57.754,00:05:35.765,00:51:33.519,03:10:49.238,04:02:22.757,00:04:50.848,04:07:13.605,02:03:40.143,06:10:53.748
887,888.0,1400,Ana María Wielandt,CHI,F,F50-54,AG,6.0,79.0,794.0,False,00:45:32.798,00:45:32.798,00:06:43.439,00:52:16.237,02:48:54.493,03:41:10.73,00:05:03.609,03:46:14.339,02:24:43.741,06:10:58.08
888,889.0,1415,Oscar Navas Cabrera,CHI,M,M40-44,AG,142.0,716.0,795.0,False,00:49:18.44,00:49:18.44,00:05:14.942,00:54:33.382,02:54:54.301,03:49:27.683,00:04:31.641,03:53:59.324,02:17:05.588,06:11:04.912
889,890.0,1273,Pablo Waltemath Gutierrez,CHI,M,M45-49,AG,122.0,717.0,796.0,False,00:50:21.829,00:50:21.829,00:07:49.154,00:58:10.983,02:59:37.973,03:57:48.956,00:09:15.91,04:07:04.866,02:04:08.838,06:11:13.704
890,891.0,274,Rodrigo Orduz,COL,M,M40-44,AG,143.0,718.0,797.0,False,00:41:17.261,00:41:17.261,00:08:34.398,00:49:51.659,02:54:07.121,03:43:58.78,00:05:20.477,03:49:19.257,02:22:01.241,06:11:20.498
891,892.0,455,Andrés Montero Vega,CHI,M,M18-24,AG,25.0,719.0,798.0,False,00:45:21.127,00:45:21.127,00:05:23.684,00:50:44.811,03:14:16.325,04:05:01.136,00:03:41.421,04:08:42.557,02:02:38.636,06:11:21.193
892,893.0,407,Jaime Rojas,CHI,M,M40-44,AG,144.0,720.0,799.0,False,00:46:21.757,00:46:21.757,00:05:43.653,00:52:05.41,02:57:46.253,03:49:51.663,00:04:59.883,03:54:51.546,02:16:30.456,06:11:22.002
893,894.0,1129,Eduardo Ruiz,CHI,M,M40-44,AG,145.0,721.0,800.0,False,01:02:51.558,01:02:51.558,00:05:56.519,01:08:48.077,02:56:48.531,04:05:36.608,00:05:14.621,04:10:51.229,02:00:35.518,06:11:26.747
894,895.0,876,Angelo Garces,CHI,M,M35-39,AG,119.0,722.0,801.0,False,01:06:00.354,01:06:00.354,00:06:19.567,01:12:19.921,03:00:52.222,04:13:12.143,00:05:42.348,04:18:54.491,01:52:56.573,06:11:51.064
895,896.0,1115,Pedro Murua Guíñez,CHI,M,M50-54,AG,84.0,723.0,802.0,False,00:56:44.269,00:56:44.269,00:06:19.64,01:03:03.909,02:58:33.101,04:01:37.01,00:04:48.215,04:06:25.225,02:05:26.507,06:11:51.732
896,897.0,1328,Nicolas Ojeda,CHI,M,M30-34,AG,123.0,724.0,803.0,False,00:42:21.727,00:42:21.727,00:05:27.393,00:47:49.12,03:07:46.211,03:55:35.331,00:04:50.398,04:00:25.729,02:11:28.014,06:11:53.743
897,898.0,984,Cristian Alvarez Paredes,CHI,M,M35-39,AG,120.0,725.0,804.0,False,00:46:37.054,00:46:37.054,00:07:03.906,00:53:40.96,03:27:47.766,04:21:28.726,00:04:25.57,04:25:54.296,01:46:12.659,06:12:06.955
898,899.0,1099,Nestor Colina,CHI,M,M50-54,AG,85.0,726.0,805.0,False,00:51:13.477,00:51:13.477,00:09:23.554,01:00:37.031,03:00:23.972,04:01:01.003,00:08:18.508,04:09:19.511,02:02:54.26,06:12:13.771
899,900.0,844,Ignacio Silva,CHI,M,M30-34,AG,124.0,727.0,806.0,False,00:45:57.359,00:45:57.359,00:05:52.058,00:51:49.417,03:03:04.105,03:54:53.522,00:06:22.738,04:01:16.26,02:11:02.995,06:12:19.255
900,901.0,880,Tomas Maino,CHI,M,M40-44,AG,146.0,728.0,807.0,False,00:41:11.466,00:41:11.466,00:07:31.889,00:48:43.355,03:10:59.652,03:59:43.007,00:05:12.965,04:04:55.972,02:07:27.315,06:12:23.287
901,902.0,1136,Felipe Marillanqui,CHI,M,M35-39,AG,121.0,729.0,808.0,False,00:50:28.502,00:50:28.502,00:07:58.072,00:58:26.574,03:06:10.808,04:04:37.382,00:04:15.586,04:08:52.968,02:03:37.233,06:12:30.201
902,903.0,1206,Jose Ignacio Diaz Llanten,CHI,M,M40-44,AG,147.0,730.0,809.0,False,00:47:04.92,00:47:04.92,00:07:12.087,00:54:17.007,03:16:46.289,04:11:03.296,00:04:31.84,04:15:35.136,01:56:56.811,06:12:31.947
903,904.0,143,Carolina Aguilera,CHI,F,F45-49,AG,7.0,80.0,810.0,False,00:43:10.393,00:43:10.393,00:05:18.504,00:48:28.897,03:03:56.559,03:52:25.456,00:09:21.933,04:01:47.389,02:10:44.788,06:12:32.177
904,905.0,1164,Alejandro Olivo,CHI,M,M35-39,AG,122.0,731.0,811.0,False,00:38:33.993,00:38:33.993,00:07:50.424,00:46:24.417,03:11:44.203,03:58:08.62,00:06:54.856,04:05:03.476,02:07:28.834,06:12:32.31
905,906.0,898,Enzo Vargas Aliaga,CHI,M,M40-44,AG,148.0,732.0,812.0,False,00:50:06.98,00:50:06.98,00:05:38.671,00:55:45.651,03:03:46.106,03:59:31.757,00:03:24.429,04:02:56.186,02:09:42.131,06:12:38.317
906,907.0,1684,Team Cardio Cua,CHI,MF,MFRelay,RELAY,25.0,25.0,66.0,False,00:37:29.503,00:37:29.503,00:04:16.684,00:41:46.187,03:17:33.914,03:59:20.101,00:02:36.859,04:01:56.96,02:10:41.382,06:12:38.342
907,908.0,401,Victor Gonzalez,CHI,M,M40-44,AG,149.0,733.0,813.0,False,00:54:49.326,00:54:49.326,00:06:42.958,01:01:32.284,02:46:50.372,03:48:22.656,00:04:20.214,03:52:42.87,02:19:57.425,06:12:40.295
908,909.0,593,Sebastian Bahamondes,CHI,M,M25-29,AG,65.0,734.0,814.0,False,00:36:51.896,00:36:51.896,00:08:49.779,00:45:41.675,03:20:47.02,04:06:28.695,00:08:26.152,04:14:54.847,01:57:51.842,06:12:46.689
909,910.0,657,Eduardo Jordan,CHI,M,M50-54,AG,86.0,735.0,815.0,False,00:40:48.946,00:40:48.946,00:06:23.261,00:47:12.207,03:02:41.078,03:49:53.285,00:05:14.84,03:55:08.125,02:17:39.17,06:12:47.295
910,911.0,1315,Jorge Fuentes,CHI,M,M35-39,AG,123.0,736.0,816.0,False,00:47:23.008,00:47:23.008,00:07:47.803,00:55:10.811,03:03:35.356,03:58:46.167,00:05:43.086,04:04:29.253,02:08:19.193,06:12:48.446
911,912.0,1686,Team los Samy 2.0,CHI,MF,MFRelay,RELAY,26.0,26.0,67.0,False,00:41:11.193,00:41:11.193,00:03:39.888,00:44:51.081,02:52:11.539,03:37:02.62,00:03:08.211,03:40:10.831,02:33:12.018,06:13:22.849
912,913.0,978,Alex Cerda,CHI,M,M50-54,AG,87.0,737.0,817.0,False,00:49:13.487,00:49:13.487,00:07:13.797,00:56:27.284,03:09:13.074,04:05:40.358,00:05:28.293,04:11:08.651,02:02:18.971,06:13:27.622
913,914.0,410,Nicolas Pivcevic,CHI,M,M30-34,AG,125.0,738.0,818.0,False,00:44:03.484,00:44:03.484,00:06:13.925,00:50:17.409,03:00:34.121,03:50:51.53,00:13:56.54,04:04:48.07,02:08:55.576,06:13:43.646
914,915.0,1423,Pablo Oñate,CHI,M,M50-54,AG,88.0,739.0,819.0,False,00:40:14.441,00:40:14.441,00:05:40.73,00:45:55.171,02:55:44.278,03:41:39.449,00:08:42.996,03:50:22.445,02:23:23.471,06:13:45.916
915,916.0,1651,Team Kelly,CHI,MF,MFRelay,RELAY,27.0,27.0,68.0,False,00:40:56.157,00:40:56.157,00:04:17.264,00:45:13.421,03:30:09.859,04:15:23.28,00:02:20.442,04:17:43.722,01:56:09.486,06:13:53.208
916,917.0,869,Miguel Chaparro,CHI,M,M40-44,AG,150.0,740.0,820.0,False,00:44:11.61,00:44:11.61,00:10:34.486,00:54:46.096,03:12:49.879,04:07:35.975,00:08:00.512,04:15:36.487,01:58:23.932,06:14:00.419
917,918.0,1601,Team Golden Team,CHI,MF,MFRelay,RELAY,28.0,28.0,69.0,False,00:49:42.824,00:49:42.824,00:04:30.183,00:54:13.007,03:21:50.184,04:16:03.191,00:02:57.887,04:19:01.078,01:55:01.912,06:14:02.99
918,919.0,756,Viviana Maida,ARG,F,F45-49,AG,8.0,81.0,821.0,False,00:41:30.572,00:41:30.572,00:05:49.287,00:47:19.859,03:04:28.215,03:51:48.074,00:04:35.656,03:56:23.73,02:17:39.674,06:14:03.404
919,920.0,1397,Miguel Burgos Pulgar,CHI,M,M40-44,AG,151.0,741.0,822.0,False,00:38:48.961,00:38:48.961,00:06:48.772,00:45:37.733,03:00:44.668,03:46:22.401,00:04:34.50,03:50:56.901,02:23:12.35,06:14:09.251
920,921.0,1699,Team Action Team,CHI,F,FRelay,RELAY,7.0,7.0,70.0,False,00:48:03.944,00:48:03.944,00:04:05.735,00:52:09.679,02:59:01.383,03:51:11.062,00:02:35.094,03:53:46.156,02:20:36.963,06:14:23.119
921,922.0,1543,Benjamin Morande,CHI,M,M30-34,AG,126.0,742.0,823.0,False,00:42:06.295,00:42:06.295,00:06:24.978,00:48:31.273,03:05:43.836,03:54:15.109,00:04:14.004,03:58:29.113,02:15:54.92,06:14:24.033
922,923.0,1496,Christian Hidalgo Astudillo,CHI,M,M45-49,AG,123.0,743.0,824.0,False,00:40:43.78,00:40:43.78,00:06:46.184,00:47:29.964,03:17:51.863,04:05:21.827,00:07:57.281,04:13:19.108,02:01:07.60,06:14:26.708
923,924.0,1358,Juan Martin,CHI,M,M40-44,AG,152.0,744.0,825.0,False,00:47:19.479,00:47:19.479,00:05:42.814,00:53:02.293,03:08:27.25,04:01:29.543,00:04:13.257,04:05:42.80,02:08:48.378,06:14:31.178
