,name,date,desc,earliestStartTime,logoImg,shortName,timeZone,units,url,shorturl,postponed,cancelled,finishers,allowSimulations,loc_desc,loc_coords,loc_country_iso
76,IRM-PUCON703-2018,2018-01-14,IRONMAN 70.3 Pucon,1515926700,/_imgss/events/IRM-PUCON703-2018/1515442059_pucon-2177.png,IRONMAN 70.3 Pucon,America/Montevideo,metric,https://track.rtrt.me/e/IRM-PUCON703-2018,1051,,,1494,,"Pucón AR, Chile","['-39.27495', '-71.97026']",CL
77,IRM-SOUTHAFRICA703-2018,2018-01-28,Standard Bank IRONMAN 70.3 South Africa,1517114700,/_imgss/events/IRM-SOUTHAFRICA703-2018/1516704791_standard-bank-ironman-703-final-15-july-2014-7797.png,IM70.3 South Africa,Africa/Johannesburg,metric,https://track.rtrt.me/e/IRM-SOUTHAFRICA703-2018,1053,,,1957,,"East London, South Africa","['-33.01524', '27.90396']",
78,IRM-DUBAI703-2018,2018-02-02,IRONMAN 70.3 Dubai,1517540400,/_imgss/events/IRM-DUBAI703-2018/1516889242_ironman703-dubai-logo-pos-5455.png,IM70.3Dubai,Asia/Dubai,metric,https://track.rtrt.me/e/IRM-DUBAI703-2018,1068,,,1700,,"Dubai, United Arab Emirates","['25.26944', '55.30865']",AE
79,IRM-GEELONG703-2018,2018-02-18,IRONMAN 70.3 GEELONG,1518897600,/_imgss/events/IRM-GEELONG703-2018/1518548609_geelong-logo-8917.png,IM70.3GEELONG,Australia/Melbourne,metric,https://track.rtrt.me/e/IRM-GEELONG703-2018,1086,,,819,,"Geelong VIC, Australia","['-38.14853', '144.36018']",AU
80,IRM-COLOMBO703-2018,2018-02-25,IRONMAN 70.3 Colombo,1519519500,/_imgss/events/IRM-COLOMBO703-2018/1519232884_ironman-703-colombo-white-3491.jpg,IM70.3Colombo,Asia/Colombo,metric,https://track.rtrt.me/e/IRM-COLOMBO703-2018,1104,,,610,,"Colombo, Sri Lanka","['6.93195', '79.84556']",LK
81,IRM-NEWZEALAND-2018,2018-03-03,IRONMAN New Zealand and IRONMAN 70.3 New Zealand,1520012700,/_imgss/events/IRM-NEWZEALAND-2018/1519932422_nz-double-logo-app-3478.jpg,IM & IM 70.3 NZ,Pacific/Auckland,metric,http://ap.ironman.com/triathlon/events/asiapac/ironman/new-zealand/results/ironman-oceania-app.aspx,1110,,,1396,,"Taupo, New Zealand","['-38.68682', '176.0696']",NZ
82,IRM-BARILOCHE-2018,2018-03-11,IRONMAN 70.3 Bariloche,1520773200,/_imgss/events/IRM-BARILOCHE-2018/1520604610_ironman703-patagonia-02-app-opt-6645.png,IM 70.3 Bariloche,America/Argentina/Buenos_Aires,metric,https://track.rtrt.me/e/IRM-BARILOCHE-2018,11111,0,,1204,,"Bariloche RN, Argentina","['-41.50824', '-71.53616']",AR
83,IRM-TAIWAN703-2018,2018-03-18,IRONMAN 70.3 Taiwan,1521324000,/_imgss/events/IRM-TAIWAN703-2018/1520452355_ironman-703-taitungtaiwanwhite-5225.jpg,IRONMAN 70.3 Taiwan,Asia/Taipei,metric,https://track.rtrt.me/e/IRM-TAIWAN703-2018,960,,,1479,,"Tainan City, Taiwan","['22.99125', '120.18474']",
84,IRM-CAMPECHE703-2018,2018-03-18,IRONMAN 70.3 Campeche,1521378000,/_imgss/events/IRM-CAMPECHE703-2018/1521043628_app-logo-h-campeche-1000500-5709.png,IM70.3 Campeche,America/Merida,metric,https://track.rtrt.me/e/IRM-CAMPECHE703-2018,1112,,,651,,"Campeche CAMP, Mexico","['19.84549', '-90.53702']",MX
85,IRM-PUERTORICO-2018,2018-03-18,IRONMAN® 70.3® Puerto Rico,1521370320,/_imgss/events/IRM-PUERTORICO-2018/1521127693_app-logo-h-1000500-puerto-rico-4660.png,IM70.3 Puerto Rico,America/Puerto_Rico,metric,https://track.rtrt.me/e/IRM-PUERTORICO-2018,1113,0,,588,,"San Juan PR, Puerto Rico","['18.38475', '-66.05481']",
86,IRM-SUPERSEALOLYMPIC-2018,2018-03-18,SuperSEAL Olympic Triathlon,1521380700,/_imgss/events/IRM-SUPERSEALOLYMPIC-2018/1521043674_app-logo-h-100500-superseal-8812.png,SuperSEAL,America/Los_Angeles,standard,https://track.rtrt.me/e/IRM-SUPERSEALOLYMPIC-2018,1114,,,815,,"Coronado CA, United States","['32.67619', '-117.17089']",US
87,IRM-DAVAO703-2018,2018-03-25,ALVEO IRONMAN 70.3 Davao Triathlon,1521928800,/_imgss/events/IRM-DAVAO703-2018/1516806630_logo-fied-252.png,IRONMAN 70.3 Davao,Asia/Manila,metric,https://track.rtrt.me/e/IRM-DAVAO703-2018,1067,,,1289,,"Davao City, Philippines","['7.06574', '125.61078']",PH
88,IRM-OCEANSIDE703-2018,2018-04-07,IRONMAN® 70.3® Oceanside,1523108400,/_imgss/events/IRM-OCEANSIDE703-2018/1521043534_app-logo-h-1000500-oceanside-2740.png,IM70.3 Oceanside,America/Los_Angeles,metric,https://track.rtrt.me/e/IRM-OCEANSIDE703-2018,1115,,,2425,,"Oceanside CA, United States","['33.19715', '-117.38058']",US
89,IRM-FLORIDA703-2018,2018-04-08,IRONMAN® 70.3® Florida,1523184600,/_imgss/events/IRM-FLORIDA703-2018/1522285865_app-logo-im-fl-2582.png,IM70.3® Florida,America/New_York,standard,https://track.rtrt.me/e/IRM-FLORIDA703-2018,1123,,,1658,,"Haines City FL, United States","['28.10669', '-81.627']",US
90,IRM-TEXAS703-2018,2018-04-08,IRONMAN® 70.3® Texas,1523188800,/_imgss/events/IRM-TEXAS703-2018/1521043396_app-logo-h-70-3-teas-7767.png,IM70.3 Texas,America/Chicago,standard,https://track.rtrt.me/e/IRM-TEXAS703-2018,1125,,,2217,,"Galveston TX, United States","['29.29533', '-94.80791']",
91,IRM-URUGUAY703-2018,2018-04-08,IRONMAN® 70.3® Punta Del Este,1523181600,/_imgss/events/IRM-URUGUAY703-2018/1521043331_app-logo-h-1000500-punta-6906.png,IM70.3® Uruguay,America/Montevideo,metric,https://track.rtrt.me/e/IRM-URUGUAY703-2018,1124,,,560,,"Maldonado, Uruguay","['-34.93454', '-54.93383']",UY
92,IRM-LIUZHOU703-2018,2018-04-14,IRONMAN® 70.3® Liuzhou,1523662200,/_imgss/events/IRM-LIUZHOU703-2018/1521043356_app-logo-h-1000500-liuzhou-2813.png,IM70.3 Liuzhou,Asia/Manila,metric,https://track.rtrt.me/e/IRM-LIUZHOU703-2018,1126,,,519,,"Davao City, Philippines","['7.09679', '125.57749']",PH
93,IRM-SOUTHAFRICA-2018,2018-04-15,Standard Bank IRONMAN® South Africa,1523766600,/_imgss/events/IRM-SOUTHAFRICA-2018/1521121159_app-logo-h-sa-1000500-8010.png,IM South Africa,Africa/Johannesburg,metric,https://track.rtrt.me/e/IRM-SOUTHAFRICA-2018,1116,,,1713,,"South Africa, South Africa","['-33.96257', '25.62335']",ZA
94,IRM-PERU703-2018,2018-04-22,IRONMAN® 70.3® Peru,1524396600,/_imgss/events/IRM-PERU703-2018/1521501839_app-logos-1000500-peru-6983.png,IM70.3 Peru,America/Lima,metric,https://track.rtrt.me/e/IRM-PERU703-2018,1128,,,917,,"Lima, Peru","['-12.05615', '-77.0268']",PE
95,IRM-FLORIANOPOLIS-2018,2018-04-22,IRONMAN® 70.3® Florianópolis,1524387600,/_imgss/events/IRM-FLORIANOPOLIS-2018/1524373248_img-20180421-wa0025---5391.png,IM70.3 Florianópolis,America/Argentina/Buenos_Aires,metric,https://track.rtrt.me/e/IRM-FLORIANOPOLIS-2018,1127,,,1034,,"Florianópolis SC, Brazil","['-27.5976', '-48.548']",BR
96,IRM-TEXAS-2018,2018-04-28,Memorial Hermann IRONMAN® North American Championship Texas,1524914700,/_imgss/events/IRM-TEXAS-2018/1522170331_untitled-1-4861.png,IRONMAN® Texas,America/Chicago,standard,https://track.rtrt.me/e/IRM-TEXAS-2018,1129,,,2346,,"The Woodlands TX, United States","['30.16964', '-95.49667']",
97,IRM-MARBELLA703-2018,2018-04-29,IRONMAN 70.3 Marbella,1524981000,/_imgss/events/IRM-MARBELLA703-2018/1524760357_marbella-logo-3559.png,IM 70.3 Marbella,Europe/Madrid,metric,https://track.rtrt.me/e/IRM-MARBELLA703-2018,1117,0,,1917,,"Marbella, Spain","['36.5081', '-4.88352']",ES
98,IRM-STGEORGE703-2018,2018-05-05,IRONMAN® 70.3® North American Championship St. George,1525524600,/_imgss/events/IRM-STGEORGE703-2018/1523837060_app-logo-h-1000500-stg-1266.png,IM 70.3 St.George,America/Denver,standard,https://track.rtrt.me/e/IRM-STGEORGE703-2018,1133,,,2100,,"St George UT, United States","['37.10907', '-113.5833']",US
99,IRM-PORTMACQUARIE703-2018,2018-05-06,IRONMAN® Australia / IRONMAN 70.3® Port Macquarie,1525552500,/_imgss/events/IRM-PORTMACQUARIE703-2018/1523491416_app-logo-h-1000500-oz-5817.png,IM Australia,Australia/Sydney,metric,http://ap.ironman.com/triathlon/events/asiapac/ironman/australia/results/ironman-oceania-app.aspx,1134,,,1667,,"Port Macquarie NSW, Australia","['-31.42988', '152.90812']",AU
100,IRM-GULFCOAST703-2018,2018-05-12,IRONMAN® 70.3® Gulf Coast,1526122800,/_imgss/events/IRM-GULFCOAST703-2018/1521822143_app-logos-1000500-2433.png,IM70.3® Gulf Coast,America/Chicago,standard,https://track.rtrt.me/e/IRM-GULFCOAST703-2018,1144,,,1231,,"Panama City Beach FL, United States","['30.19165', '-85.83249']",US
101,IRM-MALLORCA703-2018,2018-05-12,IRONMAN 70.3 Mallorca,1526104500,/_imgss/events/IRM-MALLORCA703-2018/1525354251_mallorca-app-logo-1840.png,IM 70.3 Mallorca,Europe/Madrid,metric,https://track.rtrt.me/e/IRM-MALLORCA703-2018,1118,,,2902,,"Alcúdia, Spain","['39.85172', '3.12366']",ES
102,IRM-SANTAROSA-2018,2018-05-12,IRONMAN® Santa Rosa,1526130600,/_imgss/events/IRM-SANTAROSA-2018/1522281614_app-logo-im-santarosa-4309.png,IM® Santa Rosa,America/Los_Angeles,standard,https://track.rtrt.me/e/IRM-SANTAROSA-2018,1146,,,1415,,"Santa Rosa CA, United States","['38.4379', '-122.71245']",US
103,IRM-VIETNAM703-2018,2018-05-13,TECHCOMBANK IRONMAN® 70.3® Vietnam,1526166000,/_imgss/events/IRM-VIETNAM703-2018/1525702035_vietnam-app-logo-7351.png,IM70.3® Vietnam,Asia/Ho_Chi_Minh,metric,https://track.rtrt.me/e/IRM-VIETNAM703-2018,1173,,,1061,,"Đà Nẵng, Vietnam","['16.057161', '108.172104']",VN
104,IRM-PAYSDAIX703-2018,2018-05-13,IRONMAN® 70.3® Pays d'Aix,1526189400,/_imgss/events/IRM-PAYSDAIX703-2018/1524165085_paysdai-app-logo-2369.png,IM 70.3® Pays d'Aix,Europe/Paris,metric,https://track.rtrt.me/e/IRM-PAYSDAIX703-2018,1171,,,1520,,"Aix-en-Provence, France","['43.52639', '5.44615']",FR
105,IRM-MONTERREY-2018,2018-05-13,Mazda IRONMAN® 70.3® Monterrey Presented by Innovasport,1526212200,/_imgss/events/IRM-MONTERREY-2018/1547759650_im703monterrey-2019-6304.png,IM70.3® Monterrey,America/Monterrey,metric,https://track.rtrt.me/e/IRM-MONTERREY-2018,1148,,,1533,,"Monterrey NL, Mexico","['25.6831', '-100.32934']",MX
106,IRM-BARCELONA703-2018,2018-05-20,IRONMAN® 70.3® Barcelona,1526792400,/_imgss/events/IRM-BARCELONA703-2018/1520506639_ironman703-barcelona-logo-3480.png,IM 70.3 Barcelona,Europe/Madrid,metric,https://track.rtrt.me/e/IRM-BARCELONA703-2018,1120,,,2235,,"Calella, Spain","['41.6147', '2.65736']",ES
107,IRM-CHATTANOOGA703-2018,2018-05-20,Sunbelt Bakery IRONMAN® 70.3® Chattanooga,1526813400,/_imgss/events/IRM-CHATTANOOGA703-2018/1524234565_chattanooga-app-logo-7524.png,IM70.3® Chattanooga,America/New_York,standard,https://track.rtrt.me/e/IRM-CHATTANOOGA703-2018,1176,,,2226,,"Chattanooga TN, United States","['35.04672', '-85.30947']",US
108,IRM-LANZAROTE-2018,2018-05-26,Club La Santa IRONMAN® Lanzarote,1527314400,/_imgss/events/IRM-LANZAROTE-2018/1525795259_lanzarote-full-app-logo-5988.png,IM Lanzarote,Atlantic/Canary,metric,https://track.rtrt.me/e/IRM-LANZAROTE-2018,1121,,,1587,,"Arrecife, Spain","['28.95835', '-13.54867']",ES
109,IRM-STPOELTEN703-2018,2018-05-27,IRONMAN® 70.3® St. Pölten,1527397200,/_imgss/events/IRM-STPOELTEN703-2018/1525723540_st-poelten-app-logo-8167.png,IM70.3 St. Pölten,Europe/Vienna,metric,https://track.rtrt.me/e/IRM-STPOELTEN703-2018,1122,0,,1612,,"St Polten, Austria","['48.20732', '15.61989']",AT
110,IRM-BRAZIL-2018,2018-05-27,IRONMAN® Brazil,1527414300,/_imgss/events/IRM-BRAZIL-2018/1547670207_brazil-app-logo-6597.png,IM Brazil,America/Argentina/Buenos_Aires,metric,https://track.rtrt.me/e/IRM-BRAZIL-2018,11940,0,,1695,,"Florianópolis SC, Brazil","['-27.5976', '-48.548']",BR
111,IRM-HAWAII703-2018,2018-06-02,FinisherPix IRONMAN® 70.3® Hawai`i,1527957000,/_imgss/events/IRM-HAWAII703-2018/1525443435_703hi-logo-6449.png,IM70.3 Hawai’i ,Pacific/Honolulu,standard,https://track.rtrt.me/e/IRM-HAWAII703-2018,1189,,,1291,,"Kamuela HI, United States","['20.02034', '-155.66899']",
112,IRM-SUBICBAY703-2018,2018-06-03,Century Tuna IRONMAN® Subic Bay Philippines presented by Sunrise Events | IRONMAN 70.3® Subic Bay Philippines,1527976200,/_imgss/events/IRM-SUBICBAY703-2018/1527298180_subic-bay-lockup-full-9202.png,IM Subic Bay,Asia/Manila,metric,https://track.rtrt.me/e/IRM-SUBICBAY703-2018,1202,,,1327,,"Morong, Philippines","['14.789322', '120.263155']",PH
113,IRM-KRAICHGAU703-2018,2018-06-03,Sparkasse IRONMAN 70.3 Kraichgau powered by KraichgauEnergie,1528009200,/_imgss/events/IRM-KRAICHGAU703-2018/1527035294_kraichgau-app-logo-5237.png,IM70.3 Kraichgau,Europe/Berlin,metric,https://track.rtrt.me/e/IRM-KRAICHGAU703-2018,1200,0,,2070,,"Sinsheim, Germany","['49.25267', '8.88024']",DE
114,IRM-DURBAN703-2018,2018-06-03,Standard Bank IRONMAN 70.3 Durban,1528002600,/_imgss/events/IRM-DURBAN703-2018/1526965710_ironman-703-durban-1990.jpg,IM70.3Durban,Africa/Johannesburg,metric,https://track.rtrt.me/e/IRM-DURBAN703-2018,11961,,,2541,,"Durban, South Africa","['-29.85567', '31.03526']",ZA
115,IRM-VICTORIA703-2018,2018-06-03,Subaru IRONMAN® 70.3® Victoria presented by Jim Pattison Subaru,1528030800,/_imgss/events/IRM-VICTORIA703-2018/1526257900_app-logo-victoria-649.png,IM70.3 Victoria,America/Vancouver,metric,https://track.rtrt.me/e/IRM-VICTORIA703-2018,1196,,,1501,,"Victoria BC, Canada","['48.42855', '-123.36445']",CA
116,IRM-RALEIGH703-2018,2018-06-03,IRONMAN® 70.3® Raleigh presented by PNC,1528023600,/_imgss/events/IRM-RALEIGH703-2018/1526237656_app-logo-im-santarosa-9238.png,IM70.3 Raleigh,America/New_York,standard,https://track.rtrt.me/e/IRM-RALEIGH703-2018,1195,,,1238,,"Raleigh NC, United States","['35.78551', '-78.64267']",
117,IRM-SWITZERLAND703-2018,2018-06-10,IRONMAN® 70.3® Switzerland,1528610100,/_imgss/events/IRM-SWITZERLAND703-2018/1527274371_switzerland-app-logo-52.png,IM70.3 Switzerland,Europe/Zurich,metric,https://track.rtrt.me/e/IRM-SWITZERLAND703-2018,12018,,,2125,,"Rapperswil-Jona SG, Switzerland","['47.22536', '8.81723']",CH
118,IRM-EAGLEMAN703-2018,2018-06-10,IRONMAN® 70.3® Eagleman®,1528627500,/_imgss/events/IRM-EAGLEMAN703-2018/1547829636_im703eagleman-2019-9617.png,IM70.3 Eagleman,America/New_York,standard,https://track.rtrt.me/e/IRM-EAGLEMAN703-2018,1204,,,1628,,"Cambridge MD, United States","['38.56312', '-76.07806']",US
119,IRM-BOULDER-2018,2018-06-10,IRONMAN® Boulder,1528632300,/_imgss/events/IRM-BOULDER-2018/1527382512_boulder-app-logo-4392.png,IRONMAN® Boulder,America/Denver,standard,https://track.rtrt.me/e/IRM-BOULDER-2018,1205,,,1236,,"Boulder CO, United States","['40.01574', '-105.27924']",US
120,IRM-CAIRNS-2018,2018-06-10,Cairns Airport IRONMAN® Asia Pacific Championship Cairns,1528576500,/_imgss/events/IRM-CAIRNS-2018/1528349663_imcairns-150150-8604.png,IM Cairns,Australia/Brisbane,metric,http://ap.ironman.com/triathlon/events/asiapac/ironman/cairns/results/ironman-oceania-app.aspx,1213,,,931,,"Cairns QLD, Australia","['-16.91955', '145.77369']",AU
121,IRM-STAFFORDSHIRE703-2018,2018-06-10,IRONMAN® 70.3® Staffordshire,1528610400,/_imgss/events/IRM-STAFFORDSHIRE703-2018/1527446847_staffordshire-app-logo-4038.png,IM70.3 Staffordshire,Europe/London,metric,https://track.rtrt.me/e/IRM-STAFFORDSHIRE703-2018,1207,0,,1904,,"Stafford, United Kingdom","['52.80409', '-2.12199']",
122,IRM-ITALY703-2018,2018-06-10,IRONMAN® 70.3® / 5i50® Italy,1528614000,/_imgss/events/IRM-ITALY703-2018/1528093246_app-logo-im-pescara-italy-2512.png,IM70.3 Italy,Europe/Rome,metric,https://track.rtrt.me/e/IRM-ITALY703-2018,1214,,,1221,,"Pescara, Italy","['42.46392', '14.21355']",IT
123,IRM-CAIRNS703-2018,2018-06-10,IRONMAN® 70.3 Cairns,1528576500,/_imgss/events/IRM-CAIRNS703-2018/1528349702_im703cairns-150150-6381.png,IM703 Cairns,Australia/Brisbane,metric,http://ap.ironman.com/triathlon/events/asiapac/ironman-70.3/cairns/results/ironman-oceania-app.aspx,1220,,,1245,,"Cairns QLD, Australia","['-16.91955', '145.77369']",AU
124,IRM-WISCONSIN703-2018,2018-06-10,IRONMAN® 70.3® Wisconsin,1528632000,/_imgss/events/IRM-WISCONSIN703-2018/1527432869_wisconsin-app-logo-2623.png,IM70.3 Wisconsin,America/Chicago,standard,https://track.rtrt.me/e/IRM-WISCONSIN703-2018,1206,,,1669,,"Madison WI, United States","['43.07295', '-89.38669']",
125,IRM-OTEPAA703-2018,2018-06-14,IRONMAN® 70.3® Otepää,1528963200,/_imgss/apps/5824c5c948fd08c23a8b4567/logo_app-icon-6227.png,IM70.3 Otepää,Europe/Zurich,metric,https://track.rtrt.me/e/IRM-OTEPAA703-2018,12361,,,,,"Otepää, Estonia","['58.0599', '26.49358']",EE
126,IRM-ASTANA703-2018,2018-06-17,BI GROUP IRONMAN® 70.3® Astana,1529200800,/_imgss/events/IRM-ASTANA703-2018/1528754774_app-logo-astana--654.png,IM70.3 Astana,Asia/Almaty,metric,https://track.rtrt.me/e/IRM-ASTANA703-2018,1218,,,1027,,"Astana, Kazakhstan","['51.12772', '71.4283']",KZ
127,IRM-JAPAN703-2018,2018-06-17,Lixil IRONMAN® 70.3® Centrair Chita Peninsula Japan,1529188200,/_imgss/events/IRM-JAPAN703-2018/1528472568_ironman-7890.jpg,IM70.3 Japan,Asia/Tokyo,metric,https://track.rtrt.me/e/IRM-JAPAN703-2018,1222,,,1492,,"Tokoname-Shi, Japan","['34.88918', '136.84776']",JP
128,IRM-ELSINORE703-2018,2018-06-17,KMD IRONMAN 70.3 European Championship Elsinore,1529218800,/_imgss/events/IRM-ELSINORE703-2018/1528690845_app-logo-elsinore-6679.png,IM70.3 Elsinore,Europe/Copenhagen,metric,https://track.rtrt.me/e/IRM-ELSINORE703-2018,1225,,,2240,,"Helsingør, Denmark","['56.03344', '12.6135']",DK
129,IRM-SYRACUSE703-2018,2018-06-17,IRONMAN® 70.3® Syracuse,1529232300,/_imgss/events/IRM-SYRACUSE703-2018/1528694604_app-logo-syracuse-3398.png,IM70.3 Syracuse,America/New_York,standard,https://track.rtrt.me/e/IRM-SYRACUSE703-2018,1227,,,969,,"Syracuse NY, United States","['43.05042', '-76.14738']",US
130,IRM-LUXEMBOURG703-2018,2018-06-17,IRONMAN 70.3 Luxembourg - Région Moselle,1529218800,/_imgss/events/IRM-LUXEMBOURG703-2018/1528692986_app-logo-luembourg-4432.png,IM70.3 Luxembourg,Europe/Luxembourg,metric,https://track.rtrt.me/e/IRM-LUXEMBOURG703-2018,1226,,,1665,,"Luxembourg, Luxembourg","['49.60966', '6.13009']",LU
131,IRM-FRANCE-2018,2018-06-24,IRONMAN® France · Nice,1529814300,/_imgss/events/IRM-FRANCE-2018/1528949686_app-logo-france-6168.png,IM France,Europe/Paris,metric,https://track.rtrt.me/e/IRM-FRANCE-2018,12310,,,2393,,"Nice, France","['43.70154', '7.27824']",FR
132,IRM-BUFFALOSPRINGS703-2018,2018-06-24,IRONMAN® 70.3® Buffalo Springs Lake,1529839800,/_imgss/events/IRM-BUFFALOSPRINGS703-2018/1547830044_im703lubbock-2019-8413.png,IM70.3 Buffalo Springs,America/Chicago,standard,https://track.rtrt.me/e/IRM-BUFFALOSPRINGS703-2018,1199,,,440,,"Buffalo Springs TX, United States","['33.53458', '-101.71789']",US
133,IRM-COEURDALENE703-2018,2018-06-24,IRONMAN® 70.3® Coeur d'Alene,1529848800,/_imgss/events/IRM-COEURDALENE703-2018/1528955175_coeur-app-520.png,IM70.3 Coeur d'Alene,America/Los_Angeles,standard,https://track.rtrt.me/e/IRM-COEURDALENE703-2018,1232,,,1537,,"Coeur D'Alene ID, United States","['47.67168', '-116.77585']",US
134,IRM-COSTARICA-2018,2018-06-24,kölbi IRONMAN® 70.3® Costa Rica,1529842500,/_imgss/events/IRM-COSTARICA-2018/1528775794_app-logo-costa-rica-2547.png,IM70.3® Costa Rica,America/Costa_Rica,metric,https://track.rtrt.me/e/IRM-COSTARICA-2018,1230,,,1086,,"Sardinal, Costa Rica","['10.55029', '-85.698471']",CR
135,IRM-MO703-2018,2018-06-24,Subaru IRONMAN® 70.3® Mont-Tremblant Presented by Sportium,1529838000,/_imgss/events/IRM-MO703-2018/1528772510_app-logo-mont-tremblant-4639.png,IM70.3 Mont-Tremblant,America/Montreal,metric,https://track.rtrt.me/e/IRM-MO703-2018,1229,,,2612,,"Mont-Tremblant QC, Canada","['46.11834', '-74.60169']",CA
136,IRM-FINLAND703-2018,2018-06-30,Nokian Tyres IRONMAN® 70.3® Finland,1530363600,/_imgss/events/IRM-FINLAND703-2018/1529720050_finland-app-logo-2987.png,IM70.3 Finland,Europe/Helsinki,metric,https://track.rtrt.me/e/IRM-FINLAND703-2018,12344,,,,,"Lahti, Finland","['60.97708', '25.65695']",FI
137,IRM-AUSTRIA-2018,2018-07-01,IRONMAN® Austria-Kärnten,1530420000,/_imgss/events/IRM-AUSTRIA-2018/1529722067_austria-app-logo-8818.png,IM Austria,Europe/Vienna,metric,https://track.rtrt.me/e/IRM-AUSTRIA-2018,12355,,,2315,,"Klagenfurt am Wörthersee, Austria","['46.62054', '14.31047']",
138,IRM-HAUGESUND-2018,2018-07-01,IRONMAN® Haugesund Presented by XXL All Sports United | IRONMAN® 70.3® Haugesund,1530421200,/_imgss/events/IRM-HAUGESUND-2018/1530064665_norway-lockup-full-6848.png,IM Haugesund,Europe/Oslo,metric,https://track.rtrt.me/e/IRM-HAUGESUND-2018,12331,,,717,,"Haugesund, Norway","['59.41142', '5.26994']",NO
139,IRM-EDINBURGH703-2018,2018-07-01,IRONMAN® 70.3® Edinburgh,1530424200,/_imgss/events/IRM-EDINBURGH703-2018/1529379704_edinburgh-app-logo-2836.png,IM70.3 Edinburgh,Europe/London,metric,https://track.rtrt.me/e/IRM-EDINBURGH703-2018,1237,0,,821,,"Edinburgh, United Kingdom","['55.9543', '-3.20279']",GB
140,IRM-FRANKFURT-2018,2018-07-08,Mainova IRONMAN® European Championship Frankfurt,1531024200,/_imgss/events/IRM-FRANKFURT-2018/1529892016_frankfurt-app-logo-8994.png,IM Frankfurt,Europe/Berlin,metric,https://track.rtrt.me/e/IRM-FRANKFURT-2018,1242,,,2290,,"Frankfurt am Main, Germany","['50.11208', '8.68342']",DE
141,IRM-MUSKOKA703-2018,2018-07-08,Subaru IRONMAN® 70.3® Muskoka Triathlon Presented by Subaru of Muskoka,1531047600,/_imgss/events/IRM-MUSKOKA703-2018/1529887506_muskoka703-app-logo-7965.png,IM70.3 Muskoka,America/Toronto,metric,https://track.rtrt.me/e/IRM-MUSKOKA703-2018,1241,,,1289,," ON, Canada","['45.32656', '-79.218']",CA
142,IRM-703JONKOPING-2018,2018-07-08,IRONMAN® 70.3® Jönköping,1531032300,/_imgss/events/IRM-703JONKOPING-2018/1529825795_event-logo-703-jonkoping-6558.jpg,IM70.3 Jönköping,Europe/Stockholm,metric,https://track.rtrt.me/e/IRM-703JONKOPING-2018,1239,0,,1797,,"Jonkoping, Sweden","['57.77976', '14.17648']",SE
143,IRM-ECUADOR703-2018,2018-07-08,KIA IRONMAN® 70.3® Ecuador,1531049400,/_imgss/events/IRM-ECUADOR703-2018/1528757999_app-logo-ecuor-9937.png,IM 70.3 Ecuador,America/Guayaquil,metric,https://track.rtrt.me/e/IRM-ECUADOR703-2018,1228,,,1182,,"Manta, Ecuador","['-0.98109', '-80.6967']",EC
144,IRM-JEJU703-2018,2018-07-08,IRONMAN® 70.3® Jeju,1531001700,/_imgss/events/IRM-JEJU703-2018/1530416348_jeju-app-logos-1000500-3641.png,IM70.3 Jeju,Asia/Seoul,metric,https://track.rtrt.me/e/IRM-JEJU703-2018,12428,,,492,,"South Korea, South Korea","['33.37779', '126.55126']",KR
145,IRM-MUNCIE703-2018,2018-07-14,IRONMAN® 70.3® Muncie,1531566000,/_imgss/events/IRM-MUNCIE703-2018/1531149141_muncie703-app-logo-9993.png,IM70.3® Muncie,America/Indiana/Indianapolis,standard,https://track.rtrt.me/e/IRM-MUNCIE703-2018,1240,,,1472,,"Muncie IN, United States","['40.26547', '-85.3681']",US
